INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182069872,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,793,,2018-08-30 08:00:00,2018,8,Thursday,8,Part Three,WALBRIDGE ST,42.34740588,-71.13532566,"(42.34740588, -71.13532566)"
I182069871,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,319,,2018-08-31 08:22:06,2018,8,Friday,8,Part Two,SEAVER ST,42.30603974,-71.08621240,"(42.30603974, -71.08621240)"
I182069871,01402,Vandalism,VANDALISM,B2,319,,2018-08-31 08:22:06,2018,8,Friday,8,Part Two,SEAVER ST,42.30603974,-71.08621240,"(42.30603974, -71.08621240)"
I182069870,03410,Towed,TOWED MOTOR VEHICLE,C11,334,,2018-08-31 07:46:00,2018,8,Friday,7,Part Three,BOWDOIN ST,42.31016764,-71.06291180,"(42.31016764, -71.06291180)"
I182069869,01402,Vandalism,VANDALISM,C6,214,,2018-08-27 22:00:00,2018,8,Monday,22,Part Two,E ST,42.33762749,-71.04950865,"(42.33762749, -71.04950865)"
I182069868,03001,Medical Assistance,DEATH INVESTIGATION,C11,345,,2018-08-31 05:18:00,2018,8,Friday,5,Part Three,DRAPER ST,42.30246937,-71.06376578,"(42.30246937, -71.06376578)"
I182069867,03410,Towed,TOWED MOTOR VEHICLE,D14,788,,2018-08-31 07:55:00,2018,8,Friday,7,Part Three,COMMONWEALTH AVE,42.34136871,-71.14864682,"(42.34136871, -71.14864682)"
I182069865,00613,Larceny,LARCENY SHOPLIFTING,D4,149,,2018-08-31 07:12:00,2018,8,Friday,7,Part One,COLUMBUS AVE,42.34657497,-71.07438650,"(42.34657497, -71.07438650)"
I182069864,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D14,778,,2018-08-31 06:14:00,2018,8,Friday,6,Part Three,MURDOCK ST,42.35034255,-71.14785832,"(42.35034255, -71.14785832)"
I182069863,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY �DAMAGE,C11,347,,2018-08-31 06:16:00,2018,8,Friday,6,Part Three,ADAMS ST,42.30680944,-71.06220790,"(42.30680944, -71.06220790)"
I182069862,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A15,41,,2018-08-30 04:00:00,2018,8,Thursday,4,Part Three,VINE ST,42.37663167,-71.05593196,"(42.37663167, -71.05593196)"
I182069861,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,427,,2018-08-31 06:18:00,2018,8,Friday,6,Part One,WILMORE ST,42.27796370,-71.09246318,"(42.27796370, -71.09246318)"
I182069860,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,613,,2018-08-31 06:08:00,2018,8,Friday,6,Part Three,PILGRIM RD,42.33889293,-71.10893598,"(42.33889293, -71.10893598)"
I182069859,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C6,186,,2018-08-31 04:28:00,2018,8,Friday,4,Part One,BOSTON ST,42.32692112,-71.05841861,"(42.32692112, -71.05841861)"
I182069859,01402,Vandalism,VANDALISM,C6,186,,2018-08-31 04:28:00,2018,8,Friday,4,Part Two,BOSTON ST,42.32692112,-71.05841861,"(42.32692112, -71.05841861)"
I182069858,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,172,,2018-08-31 06:01:00,2018,8,Friday,6,Part Three,MASSACHUSETTS AVE,42.33311189,-71.07276370,"(42.33311189, -71.07276370)"
I182069857,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A15,900,,2018-08-31 04:30:00,2018,8,Friday,4,Part One,BUNKER HILL ST,42.37858217,-71.06142422,"(42.37858217, -71.06142422)"
I182069855,01402,Vandalism,VANDALISM,D4,285,,2018-08-31 00:00:00,2018,8,Friday,0,Part Two,COLUMBUS AVE,42.33686800,-71.08688800,"(42.33686800, -71.08688800)"
I182069854,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,938,,2018-08-31 04:06:00,2018,8,Friday,4,Part Three,FIDELIS WAY,42.34531664,-71.14298078,"(42.34531664, -71.14298078)"
I182069853,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,304,,2018-08-31 03:25:00,2018,8,Friday,3,Part Three,DIMOCK ST,42.31909398,-71.09556647,"(42.31909398, -71.09556647)"
I182069852,03501,Missing Person Reported,MISSING PERSON,C11,369,,2018-08-31 02:56:00,2018,8,Friday,2,Part Three,HOUGHTON ST,42.29548607,-71.05227549,"(42.29548607, -71.05227549)"
I182069851,00613,Larceny,LARCENY SHOPLIFTING,D4,134,,2018-08-31 02:30:00,2018,8,Friday,2,Part One,BOYLSTON ST,42.35037870,-71.07626098,"(42.35037870, -71.07626098)"
I182069850,01402,Vandalism,VANDALISM,C11,351,,2018-08-31 01:24:00,2018,8,Friday,1,Part Two,CLAYTON ST,42.30181052,-71.05622804,"(42.30181052, -71.05622804)"
I182069850,03410,Towed,TOWED MOTOR VEHICLE,C11,351,,2018-08-31 01:24:00,2018,8,Friday,1,Part Three,CLAYTON ST,42.30181052,-71.05622804,"(42.30181052, -71.05622804)"
I182069849,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,821,,2018-08-31 02:29:00,2018,8,Friday,2,Part Three,MESHAKA ST,42.25764997,-71.16029380,"(42.25764997, -71.16029380)"
I182069848,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,914,,2018-08-31 02:26:00,2018,8,Friday,2,Part Two,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)"
I182069848,01402,Vandalism,VANDALISM,C6,914,,2018-08-31 02:26:00,2018,8,Friday,2,Part Two,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)"
I182069846,00301,Robbery,ROBBERY - STREET,A1,111,,2018-08-31 02:15:00,2018,8,Friday,2,Part One,WEST ST,42.35459106,-71.06219010,"(42.35459106, -71.06219010)"
I182069846,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,111,,2018-08-31 02:15:00,2018,8,Friday,2,Part One,WEST ST,42.35459106,-71.06219010,"(42.35459106, -71.06219010)"
I182069844,03115,Investigate Person,INVESTIGATE PERSON,E13,577,,2018-08-31 01:30:00,2018,8,Friday,1,Part Three,ARCADIA ST,42.31617241,-71.10048350,"(42.31617241, -71.10048350)"
I182069842,03410,Towed,TOWED MOTOR VEHICLE,A1,118,,2018-08-31 02:14:00,2018,8,Friday,2,Part Three,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I182069842,02906,Violations,VAL - OPERATING UNREG/UNINS �CAR,A1,118,,2018-08-31 02:14:00,2018,8,Friday,2,Part Two,BOYLSTON ST,42.35241815,-71.06525499,"(42.35241815, -71.06525499)"
I182069841,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,93,,2018-08-31 02:00:00,2018,8,Friday,2,Part Three,BLACKSTONE ST,42.36165196,-71.05630529,"(42.36165196, -71.05630529)"
I182069838,03111,License Violation,LICENSE PREMISE VIOLATION,, ,,2018-08-31 01:46:00,2018,8,Friday,1,Part Three,STOUGHTON,-1.00000000,-1.00000000,"(-1.00000000, -1.00000000)"
I182069837,01402,Vandalism,VANDALISM,E13,640,,2018-08-31 00:39:00,2018,8,Friday,0,Part Two,LAMARTINE ST,42.31348241,-71.10726366,"(42.31348241, -71.10726366)"
I182069836,03115,Investigate Person,INVESTIGATE PERSON,C11,242,,2018-08-31 00:10:00,2018,8,Friday,0,Part Three,BAKERSFIELD ST,42.31674327,-71.06104741,"(42.31674327, -71.06104741)"
I182069835,03301,Verbal Disputes,VERBAL DISPUTE,B2,281,,2018-08-31 00:03:00,2018,8,Friday,0,Part Three,WARREN ST,42.32692266,-71.08313475,"(42.32692266, -71.08313475)"
I182069834,03114,Investigate Property,INVESTIGATE PROPERTY,B2,601,,2018-08-30 23:48:00,2018,8,Thursday,23,Part Three,SAINT ALPHONSUS ST,42.33364098,-71.10088910,"(42.33364098, -71.10088910)"
I182069833,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,571,,2018-08-31 00:01:00,2018,8,Friday,0,Part One,WASHINGTON ST,42.31190641,-71.10213227,"(42.31190641, -71.10213227)"
I182069831,03115,Investigate Person,INVESTIGATE PERSON,D14,806,,2018-08-31 00:12:00,2018,8,Friday,0,Part Three,WAVERLY ST,42.36071669,-71.14290976,"(42.36071669, -71.14290976)"
I182069830,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,69,,2018-08-30 19:05:00,2018,8,Thursday,19,Part One,CHESTNUT ST,42.35633009,-71.07291995,"(42.35633009, -71.07291995)"
I182069829,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,619,,2018-08-30 17:16:00,2018,8,Thursday,17,Part One,SYMPHONY RD,42.34295335,-71.08833139,"(42.34295335, -71.08833139)"
I182069828,03111,License Violation,LICENSE PREMISE VIOLATION,C6,205,,2018-08-31 00:32:00,2018,8,Friday,0,Part Three,SUMMER ST,42.35053260,-71.05109553,"(42.35053260, -71.05109553)"
I182069827,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,366,,2018-08-30 23:37:00,2018,8,Thursday,23,Part Three,ADAMS ST,42.29108353,-71.05692998,"(42.29108353, -71.05692998)"
I182069825,03114,Investigate Property,INVESTIGATE PROPERTY,B2,282,,2018-08-31 00:13:00,2018,8,Friday,0,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182069824,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,C11,402,,2018-08-30 23:19:00,2018,8,Thursday,23,Part Two,WASHINGTON ST,42.28277895,-71.07135525,"(42.28277895, -71.07135525)"
I182069823,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,102,,2018-08-30 22:42:00,2018,8,Thursday,22,Part One,TREMONT ST,42.35637531,-71.06213513,"(42.35637531, -71.06213513)"
I182069822,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,466,,2018-08-30 22:44:00,2018,8,Thursday,22,Part Two,COURTLAND RD,42.28630083,-71.09447003,"(42.28630083, -71.09447003)"
I182069821,03502,Missing Person Located,MISSING PERSON - LOCATED,B2,281,,2018-08-30 23:22:00,2018,8,Thursday,23,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I182069820,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,621,,2018-08-30 20:15:00,2018,8,Thursday,20,Part One,COMMONWEALTH AVE,42.34883961,-71.09089641,"(42.34883961, -71.09089641)"
I182069819,02647,Other,THREATS TO DO BODILY HARM,A1,115,,2018-08-30 22:31:00,2018,8,Thursday,22,Part Two,ATLANTIC AVE,42.35083019,-71.05641803,"(42.35083019, -71.05641803)"
I182069818,03111,License Violation,LICENSE PREMISE VIOLATION,A1,84,,2018-08-30 23:03:00,2018,8,Thursday,23,Part Three,HANOVER ST,42.36416781,-71.05407041,"(42.36416781, -71.05407041)"
I182069815,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,344,,2018-08-30 21:56:00,2018,8,Thursday,21,Part Two,CORONA ST,42.30146198,-71.06895960,"(42.30146198, -71.06895960)"
I182069814,03111,License Violation,LICENSE PREMISE VIOLATION,A1,88,,2018-08-30 22:44:00,2018,8,Thursday,22,Part Three,HANOVER ST,42.36492400,-71.05331772,"(42.36492400, -71.05331772)"
I182069812,03115,Investigate Person,INVESTIGATE PERSON,D4,137,,2018-08-30 19:44:00,2018,8,Thursday,19,Part Three,NEWBURY ST,42.35059717,-71.07881031,"(42.35059717, -71.07881031)"
I182069811,00311,Robbery,ROBBERY - COMMERCIAL,C11,333,,2018-08-30 21:59:00,2018,8,Thursday,21,Part One,COLUMBIA RD,42.31069804,-71.07119068,"(42.31069804, -71.07119068)"
I182069810,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,67,,2018-08-30 21:10:00,2018,8,Thursday,21,Part One,JOY ST,42.35933482,-71.06503816,"(42.35933482, -71.06503816)"
I182069807,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,766,,2018-08-20 08:30:00,2018,8,Monday,8,Part Three,FALKLAND ST,42.35442573,-71.15822281,"(42.35442573, -71.15822281)"
I182069806,03207,Property Found,PROPERTY - FOUND,B2,282,,2018-08-30 22:02:00,2018,8,Thursday,22,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182069805,03301,Verbal Disputes,VERBAL DISPUTE,C11,250,,2018-08-30 20:51:00,2018,8,Thursday,20,Part Three,SAVIN HILL AVE,42.31248165,-71.04829028,"(42.31248165, -71.04829028)"
I182069804,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,248,,2018-08-30 21:32:00,2018,8,Thursday,21,Part Three,AUCKLAND ST,42.31350738,-71.05582963,"(42.31350738, -71.05582963)"
I182069802,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,472,,2018-08-30 20:10:00,2018,8,Thursday,20,Part Three,MESSINGER ST,42.27258654,-71.09805087,"(42.27258654, -71.09805087)"
I182069801,03301,Verbal Disputes,VERBAL DISPUTE,B2,291,,2018-08-30 21:23:00,2018,8,Thursday,21,Part Three,ANITA TER,42.32978344,-71.09480008,"(42.32978344, -71.09480008)"
I182069800,03018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,C6,207,,2018-08-30 18:53:00,2018,8,Thursday,18,Part Three,TERMINAL ST,42.34386088,-71.03623771,"(42.34386088, -71.03623771)"
I182069799,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,794,,2018-08-30 19:00:00,2018,8,Thursday,19,Part One,PARK VALE AVE,42.35182446,-71.13313369,"(42.35182446, -71.13313369)"
I182069798,00613,Larceny,LARCENY SHOPLIFTING,A1,102,,2018-08-30 20:08:00,2018,8,Thursday,20,Part One,WINTER ST,42.35602373,-71.06177615,"(42.35602373, -71.06177615)"
I182069797,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,457,,2018-08-26 04:00:00,2018,8,Sunday,4,Part One,MCLELLAN ST,42.30084929,-71.08522128,"(42.30084929, -71.08522128)"
I182069796,00311,Robbery,ROBBERY - COMMERCIAL,E18,525,,2018-08-30 20:14:00,2018,8,Thursday,20,Part One,NEPONSET VALLEY PKWY,42.23603929,-71.12718154,"(42.23603929, -71.12718154)"
I182069795,01402,Vandalism,VANDALISM,C11,388,,2018-08-30 00:30:00,2018,8,Thursday,0,Part Two,BROOKVALE ST,42.27914992,-71.06473356,"(42.27914992, -71.06473356)"
I182069794,03115,Investigate Person,INVESTIGATE PERSON,E18,496,,2018-08-30 20:02:00,2018,8,Thursday,20,Part Three,THATCHER ST,42.26628086,-71.11951160,"(42.26628086, -71.11951160)"
I182069793,00616,Larceny,LARCENY THEFT OF BICYCLE,A1,97,,2018-08-30 18:15:00,2018,8,Thursday,18,Part One,SCHOOL ST,42.35754620,-71.05881953,"(42.35754620, -71.05881953)"
I182069792,03410,Towed,TOWED MOTOR VEHICLE,A1,105,,2018-08-30 19:29:00,2018,8,Thursday,19,Part Three,ARCH ST,42.35487365,-71.05861218,"(42.35487365, -71.05861218)"
I182069790,03114,Investigate Property,INVESTIGATE PROPERTY,E13,508,,2018-08-30 20:16:00,2018,8,Thursday,20,Part Three,HYDE PARK AVE,42.29546039,-71.11649504,"(42.29546039, -71.11649504)"
I182069788,02647,Other,THREATS TO DO BODILY HARM,C6,958,,2018-08-30 20:31:00,2018,8,Thursday,20,Part Two,BELLFLOWER ST,42.32445145,-71.05810680,"(42.32445145, -71.05810680)"
I182069787,00724,Auto Theft,AUTO THEFT,C11,362,,2018-08-10 16:00:00,2018,8,Friday,16,Part One,ALLSTON ST,42.29325616,-71.06724012,"(42.29325616, -71.06724012)"
I182069786,01501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",D4,129,,2018-08-30 20:34:00,2018,8,Thursday,20,Part Two,BERKELEY ST,42.35125126,-71.07305182,"(42.35125126, -71.07305182)"
I182069784,02647,Other,THREATS TO DO BODILY HARM,C11,341,,2018-08-30 20:14:00,2018,8,Thursday,20,Part Two,SPEEDWELL ST,42.30406722,-71.06760042,"(42.30406722, -71.06760042)"
I182069783,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY �DAMAGE,D14,805,,2018-08-30 19:56:00,2018,8,Thursday,19,Part Three,PORTSMOUTH ST,42.35882783,-71.14441755,"(42.35882783, -71.14441755)"
I182069782,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C6,207,,2018-08-29 21:50:00,2018,8,Wednesday,21,Part Two,CONGRESS ST,42.34825318,-71.04100643,"(42.34825318, -71.04100643)"
I182069780,03114,Investigate Property,INVESTIGATE PROPERTY,C11,823,,2018-08-30 19:05:00,2018,8,Thursday,19,Part Three,STOUGHTON ST,42.31551723,-71.06171688,"(42.31551723, -71.06171688)"
I182069777,01402,Vandalism,VANDALISM,B2,901,,2018-08-30 20:05:00,2018,8,Thursday,20,Part Two,MCGREEVEY WAY,42.33431859,-71.09621110,"(42.33431859, -71.09621110)"
I182069776,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,379,,2018-08-30 20:03:00,2018,8,Thursday,20,Part Three,MINOT ST,42.28426345,-71.05253556,"(42.28426345, -71.05253556)"
I182069775,03301,Verbal Disputes,VERBAL DISPUTE,B3,433,,2018-08-30 19:28:00,2018,8,Thursday,19,Part Three,NELSON ST,42.28267661,-71.08283064,"(42.28267661, -71.08283064)"
I182069774,02647,Other,THREATS TO DO BODILY HARM,B3,417,,2018-08-30 18:48:00,2018,8,Thursday,18,Part Two,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I182069774,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,417,,2018-08-30 18:48:00,2018,8,Thursday,18,Part Two,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I182069774,01402,Vandalism,VANDALISM,B3,417,,2018-08-30 18:48:00,2018,8,Thursday,18,Part Two,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I182069773,03301,Verbal Disputes,VERBAL DISPUTE,B2,296,,2018-08-30 19:07:00,2018,8,Thursday,19,Part Three,MONTROSE ST,42.32353791,-71.08134501,"(42.32353791, -71.08134501)"
I182069772,03115,Investigate Person,INVESTIGATE PERSON,B3,465,,2018-08-30 20:15:00,2018,8,Thursday,20,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182069771,01842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,506,,2018-08-30 20:14:00,2018,8,Thursday,20,Part Two,ELDRIDGE RD,42.29233925,-71.11680936,"(42.29233925, -71.11680936)"
I182069771,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,506,,2018-08-30 20:14:00,2018,8,Thursday,20,Part Two,ELDRIDGE RD,42.29233925,-71.11680936,"(42.29233925, -71.11680936)"
I182069770,03125,Warrant Arrests,WARRANT ARREST,E13,303,,2018-08-30 19:03:00,2018,8,Thursday,19,Part Three,ATHERTON ST,42.31875855,-71.10212209,"(42.31875855, -71.10212209)"
I182069769,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,429,,2018-08-30 19:08:00,2018,8,Thursday,19,Part Three,WILDWOOD ST,42.28329468,-71.08824065,"(42.28329468, -71.08824065)"
I182069768,03201,Property Lost,PROPERTY - LOST,A1,120,,2018-08-30 19:00:00,2018,8,Thursday,19,Part Three,CHARLES ST,42.35427162,-71.06838613,"(42.35427162, -71.06838613)"
I182069767,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,304,,2018-08-30 18:23:00,2018,8,Thursday,18,Part Two,WASHINGTON ST,42.31667114,-71.09743705,"(42.31667114, -71.09743705)"
I182069766,02647,Other,THREATS TO DO BODILY HARM,D14,761,,2018-08-30 18:26:00,2018,8,Thursday,18,Part Two,ARLINGTON ST,42.35264487,-71.15907019,"(42.35264487, -71.15907019)"
I182069765,03125,Warrant Arrests,WARRANT ARREST,B2,265,,2018-08-30 19:03:00,2018,8,Thursday,19,Part Three,MARVIN ST,42.32988771,-71.08445915,"(42.32988771, -71.08445915)"
I182069764,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,186,,2018-08-30 19:52:00,2018,8,Thursday,19,Part One,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I182069763,03301,Verbal Disputes,VERBAL DISPUTE,C6,936,,2018-08-30 18:54:00,2018,8,Thursday,18,Part Three,ORTON-MAROTTA WAY,42.33731824,-71.05383210,"(42.33731824, -71.05383210)"
I182069759,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,781,,2018-08-25 19:35:00,2018,8,Saturday,19,Part Two,DUSTIN ST,42.35461588,-71.14434075,"(42.35461588, -71.14434075)"
I182069758,00617,Larceny,LARCENY THEFT FROM BUILDING,E13,504,,2018-08-29 08:30:00,2018,8,Wednesday,8,Part One,MEYER ST,42.28807981,-71.11467175,"(42.28807981, -71.11467175)"
I182069756,03410,Towed,TOWED MOTOR VEHICLE,D14,791,,2018-08-30 18:13:00,2018,8,Thursday,18,Part Three,SUMMIT AVE,42.34548055,-71.14046685,"(42.34548055, -71.14046685)"
I182069755,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,410,,2018-08-28 20:30:00,2018,8,Tuesday,20,Part Three,MORTON ST,42.27657427,-71.07573970,"(42.27657427, -71.07573970)"
I182069753,03207,Property Found,PROPERTY - FOUND,B3,472,,2018-08-30 19:21:10,2018,8,Thursday,19,Part Three,ALMONT ST,42.27527670,-71.09554245,"(42.27527670, -71.09554245)"
I182069751,00613,Larceny,LARCENY SHOPLIFTING,D4,627,,2018-08-30 17:55:00,2018,8,Thursday,17,Part One,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I182069751,03125,Warrant Arrests,WARRANT ARREST,D4,627,,2018-08-30 17:55:00,2018,8,Thursday,17,Part Three,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I182069750,00619,Larceny,LARCENY ALL OTHERS,D4,620,,2018-08-30 19:19:00,2018,8,Thursday,19,Part One,BOYLSTON ST,42.34710196,-71.08841746,"(42.34710196, -71.08841746)"
I182069750,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,620,,2018-08-30 19:19:00,2018,8,Thursday,19,Part One,BOYLSTON ST,42.34710196,-71.08841746,"(42.34710196, -71.08841746)"
I182069749,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,352,,2018-08-30 18:32:00,2018,8,Thursday,18,Part Three,CHARLES ST,42.29990887,-71.06424768,"(42.29990887, -71.06424768)"
I182069748,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4, ,,2018-08-30 18:04:00,2018,8,Thursday,18,Part Three,KILMARNOCK ST,,,"(0.00000000, 0.00000000)"
I182069747,00619,Larceny,LARCENY ALL OTHERS,B3,469,,2018-08-13 00:00:00,2018,8,Monday,0,Part One,MATTAPAN ST,42.27732507,-71.09483139,"(42.27732507, -71.09483139)"
I182069746,03207,Property Found,PROPERTY - FOUND,D4, ,,2018-08-30 18:12:00,2018,8,Thursday,18,Part Three,,42.34787894,-71.08559518,"(42.34787894, -71.08559518)"
I182069745,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,476,,2018-08-30 18:00:00,2018,8,Thursday,18,Part Three,CUMMINS HWY,42.26803620,-71.09484348,"(42.26803620, -71.09484348)"
I182069744,03830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,A1,99,,2018-08-30 18:45:00,2018,8,Thursday,18,Part Three,CONGRESS ST,42.35758403,-71.05640108,"(42.35758403, -71.05640108)"
I182069743,00619,Larceny,LARCENY ALL OTHERS,C11,340,,2018-08-25 14:00:00,2018,8,Saturday,14,Part One,ADAMS ST,42.30782060,-71.06336696,"(42.30782060, -71.06336696)"
I182069742,00613,Larceny,LARCENY SHOPLIFTING,D4,146,,2018-08-29 12:13:00,2018,8,Wednesday,12,Part One,HUNTINGTON AVE,42.34797240,-71.07849582,"(42.34797240, -71.07849582)"
I182069741,00615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D4,134,,2018-08-30 18:55:00,2018,8,Thursday,18,Part One,NEWBURY ST,42.35237073,-71.07227173,"(42.35237073, -71.07227173)"
I182069740,03301,Verbal Disputes,VERBAL DISPUTE,B2,297,,2018-08-30 17:55:00,2018,8,Thursday,17,Part Three,MILLS ST,42.32130608,-71.08343731,"(42.32130608, -71.08343731)"
I182069739,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,675,,2018-08-30 18:31:00,2018,8,Thursday,18,Part Three,CONGREVE ST,42.28799136,-71.13649470,"(42.28799136, -71.13649470)"
I182069738,00619,Larceny,LARCENY ALL OTHERS,A1,119,,2018-08-30 16:00:00,2018,8,Thursday,16,Part One,TREMONT ST,42.35540738,-71.06312433,"(42.35540738, -71.06312433)"
I182069737,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,186,,2018-08-30 17:44:00,2018,8,Thursday,17,Part Two,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553801, -71.06579592)"
I182069737,00613,Larceny,LARCENY SHOPLIFTING,C6,186,,2018-08-30 17:44:00,2018,8,Thursday,17,Part One,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553801, -71.06579592)"
